Country,Region/State,"Zip/PostAN Code","Weight (and above)","Shipping Price"
MA,*,*,4.1,91.32307692
MA,*,*,4.2,93.49230769
MA,*,*,4.3,95.66153846
MA,*,*,4.4,97.83076923
MA,*,*,4.5,100
MA,*,*,4.6,102.1692308
MA,*,*,4.7,104.3384615
MA,*,*,4.8,106.5076923
MA,*,*,4.9,108.6769231
MA,*,*,5,110.8461538
MD,*,*,0.1,4.553846154
MD,*,*,0.2,6.723076923
MD,*,*,0.3,8.892307692
MD,*,*,0.4,11.06153846
MD,*,*,0.5,13.23076923
MD,*,*,0.6,15.4
MD,*,*,0.7,17.56923077
MD,*,*,0.8,19.73846154
MD,*,*,0.9,21.90769231
MD,*,*,1,24.07692308
MD,*,*,1.1,26.24615385
MD,*,*,1.2,28.41538462
MD,*,*,1.3,30.58461538
MD,*,*,1.4,32.75384615
MD,*,*,1.5,34.92307692
MD,*,*,1.6,37.09230769
MD,*,*,1.7,39.26153846
MD,*,*,1.8,41.43076923
MD,*,*,1.9,43.6
MD,*,*,2,45.76923077
MD,*,*,2.1,47.93846154
MD,*,*,2.2,50.10769231
MD,*,*,2.3,52.27692308
MD,*,*,2.4,54.44615385
MD,*,*,2.5,56.61538462
MD,*,*,2.6,58.78461538
MD,*,*,2.7,60.95384615
MD,*,*,2.8,63.12307692
MD,*,*,2.9,65.29230769
MD,*,*,3,67.46153846
MD,*,*,3.1,69.63076923
MD,*,*,3.2,71.8
MD,*,*,3.3,73.96923077
MD,*,*,3.4,76.13846154
MD,*,*,3.5,78.30769231
MD,*,*,3.6,80.47692308
MD,*,*,3.7,82.64615385
MD,*,*,3.8,84.81538462
MD,*,*,3.9,86.98461538
MD,*,*,4,89.15384615
MD,*,*,4.1,91.32307692
MD,*,*,4.2,93.49230769
MD,*,*,4.3,95.66153846
MD,*,*,4.4,97.83076923
MD,*,*,4.5,100
MD,*,*,4.6,102.1692308
MD,*,*,4.7,104.3384615
MD,*,*,4.8,106.5076923
MD,*,*,4.9,108.6769231
MD,*,*,5,110.8461538
ME,*,*,0.1,4.553846154
ME,*,*,0.2,6.723076923
ME,*,*,0.3,8.892307692
ME,*,*,0.4,11.06153846
ME,*,*,0.5,13.23076923
ME,*,*,0.6,15.4
ME,*,*,0.7,17.56923077
ME,*,*,0.8,19.73846154
ME,*,*,0.9,21.90769231
ME,*,*,1,24.07692308
ME,*,*,1.1,26.24615385
ME,*,*,1.2,28.41538462
ME,*,*,1.3,30.58461538
ME,*,*,1.4,32.75384615
ME,*,*,1.5,34.92307692
ME,*,*,1.6,37.09230769
ME,*,*,1.7,39.26153846
ME,*,*,1.8,41.43076923
ME,*,*,1.9,43.6
ME,*,*,2,45.76923077
ME,*,*,2.1,47.93846154
ME,*,*,2.2,50.10769231
ME,*,*,2.3,52.27692308
ME,*,*,2.4,54.44615385
ME,*,*,2.5,56.61538462
ME,*,*,2.6,58.78461538
ME,*,*,2.7,60.95384615
ME,*,*,2.8,63.12307692
ME,*,*,2.9,65.29230769
ME,*,*,3,67.46153846
ME,*,*,3.1,69.63076923
ME,*,*,3.2,71.8
ME,*,*,3.3,73.96923077
ME,*,*,3.4,76.13846154
ME,*,*,3.5,78.30769231
ME,*,*,3.6,80.47692308
ME,*,*,3.7,82.64615385
ME,*,*,3.8,84.81538462
ME,*,*,3.9,86.98461538
ME,*,*,4,89.15384615
ME,*,*,4.1,91.32307692
ME,*,*,4.2,93.49230769
ME,*,*,4.3,95.66153846
ME,*,*,4.4,97.83076923
ME,*,*,4.5,100
ME,*,*,4.6,102.1692308
ME,*,*,4.7,104.3384615
ME,*,*,4.8,106.5076923
ME,*,*,4.9,108.6769231
ME,*,*,5,110.8461538
MG,*,*,0.1,4.553846154
MG,*,*,0.2,6.723076923
MG,*,*,0.3,8.892307692
MG,*,*,0.4,11.06153846
MG,*,*,0.5,13.23076923
MG,*,*,0.6,15.4
MG,*,*,0.7,17.56923077
MG,*,*,0.8,19.73846154
MG,*,*,0.9,21.90769231
MG,*,*,1,24.07692308
MG,*,*,1.1,26.24615385
MG,*,*,1.2,28.41538462
MG,*,*,1.3,30.58461538
MG,*,*,1.4,32.75384615
MG,*,*,1.5,34.92307692
MG,*,*,1.6,37.09230769
MG,*,*,1.7,39.26153846
MG,*,*,1.8,41.43076923
MG,*,*,1.9,43.6
MG,*,*,2,45.76923077
MG,*,*,2.1,47.93846154
MG,*,*,2.2,50.10769231
MG,*,*,2.3,52.27692308
MG,*,*,2.4,54.44615385
MG,*,*,2.5,56.61538462
MG,*,*,2.6,58.78461538
MG,*,*,2.7,60.95384615
MG,*,*,2.8,63.12307692
MG,*,*,2.9,65.29230769
MG,*,*,3,67.46153846
MG,*,*,3.1,69.63076923
MG,*,*,3.2,71.8
MG,*,*,3.3,73.96923077
MG,*,*,3.4,76.13846154
MG,*,*,3.5,78.30769231
MG,*,*,3.6,80.47692308
MG,*,*,3.7,82.64615385
MG,*,*,3.8,84.81538462
MG,*,*,3.9,86.98461538
MG,*,*,4,89.15384615
MG,*,*,4.1,91.32307692
MG,*,*,4.2,93.49230769
MG,*,*,4.3,95.66153846
MG,*,*,4.4,97.83076923
MG,*,*,4.5,100
MG,*,*,4.6,102.1692308
MG,*,*,4.7,104.3384615
MG,*,*,4.8,106.5076923
MG,*,*,4.9,108.6769231
MG,*,*,5,110.8461538
MK,*,*,0.1,4.553846154
MK,*,*,0.2,6.723076923
MK,*,*,0.3,8.892307692
MK,*,*,0.4,11.06153846
MK,*,*,0.5,13.23076923
MK,*,*,0.6,15.4
MK,*,*,0.7,17.56923077
MK,*,*,0.8,19.73846154
MK,*,*,0.9,21.90769231
MK,*,*,1,24.07692308
MK,*,*,1.1,26.24615385
MK,*,*,1.2,28.41538462
MK,*,*,1.3,30.58461538
MK,*,*,1.4,32.75384615
MK,*,*,1.5,34.92307692
MK,*,*,1.6,37.09230769
MK,*,*,1.7,39.26153846
MK,*,*,1.8,41.43076923
MK,*,*,1.9,43.6
MK,*,*,2,45.76923077
MK,*,*,2.1,47.93846154
MK,*,*,2.2,50.10769231
MK,*,*,2.3,52.27692308
MK,*,*,2.4,54.44615385
MK,*,*,2.5,56.61538462
MK,*,*,2.6,58.78461538
MK,*,*,2.7,60.95384615
MK,*,*,2.8,63.12307692
MK,*,*,2.9,65.29230769
MK,*,*,3,67.46153846
MK,*,*,3.1,69.63076923
MK,*,*,3.2,71.8
MK,*,*,3.3,73.96923077
MK,*,*,3.4,76.13846154
MK,*,*,3.5,78.30769231
MK,*,*,3.6,80.47692308
MK,*,*,3.7,82.64615385
MK,*,*,3.8,84.81538462
MK,*,*,3.9,86.98461538
MK,*,*,4,89.15384615
MK,*,*,4.1,91.32307692
MK,*,*,4.2,93.49230769
MK,*,*,4.3,95.66153846
MK,*,*,4.4,97.83076923
MK,*,*,4.5,100
MK,*,*,4.6,102.1692308
MK,*,*,4.7,104.3384615
MK,*,*,4.8,106.5076923
MK,*,*,4.9,108.6769231
MK,*,*,5,110.8461538
ML,*,*,0.1,4.553846154
ML,*,*,0.2,6.723076923
ML,*,*,0.3,8.892307692
ML,*,*,0.4,11.06153846
ML,*,*,0.5,13.23076923
ML,*,*,0.6,15.4
ML,*,*,0.7,17.56923077
ML,*,*,0.8,19.73846154
ML,*,*,0.9,21.90769231
ML,*,*,1,24.07692308
ML,*,*,1.1,26.24615385
ML,*,*,1.2,28.41538462
ML,*,*,1.3,30.58461538
ML,*,*,1.4,32.75384615
ML,*,*,1.5,34.92307692
ML,*,*,1.6,37.09230769
ML,*,*,1.7,39.26153846
ML,*,*,1.8,41.43076923
ML,*,*,1.9,43.6
ML,*,*,2,45.76923077
ML,*,*,2.1,47.93846154
ML,*,*,2.2,50.10769231
ML,*,*,2.3,52.27692308
ML,*,*,2.4,54.44615385
ML,*,*,2.5,56.61538462
ML,*,*,2.6,58.78461538
ML,*,*,2.7,60.95384615
ML,*,*,2.8,63.12307692
ML,*,*,2.9,65.29230769
ML,*,*,3,67.46153846
ML,*,*,3.1,69.63076923
ML,*,*,3.2,71.8
ML,*,*,3.3,73.96923077
ML,*,*,3.4,76.13846154
ML,*,*,3.5,78.30769231
ML,*,*,3.6,80.47692308
ML,*,*,3.7,82.64615385
ML,*,*,3.8,84.81538462
ML,*,*,3.9,86.98461538
ML,*,*,4,89.15384615
ML,*,*,4.1,91.32307692
ML,*,*,4.2,93.49230769
ML,*,*,4.3,95.66153846
ML,*,*,4.4,97.83076923
ML,*,*,4.5,100
ML,*,*,4.6,102.1692308
ML,*,*,4.7,104.3384615
ML,*,*,4.8,106.5076923
ML,*,*,4.9,108.6769231
ML,*,*,5,110.8461538
MR,*,*,0.1,4.553846154
MR,*,*,0.2,6.723076923
MR,*,*,0.3,8.892307692
MR,*,*,0.4,11.06153846
MR,*,*,0.5,13.23076923
MR,*,*,0.6,15.4
MR,*,*,0.7,17.56923077
MR,*,*,0.8,19.73846154
MR,*,*,0.9,21.90769231
MR,*,*,1,24.07692308
MR,*,*,1.1,26.24615385
MR,*,*,1.2,28.41538462
MR,*,*,1.3,30.58461538
MR,*,*,1.4,32.75384615
MR,*,*,1.5,34.92307692
MR,*,*,1.6,37.09230769
MR,*,*,1.7,39.26153846
MR,*,*,1.8,41.43076923
MR,*,*,1.9,43.6
MR,*,*,2,45.76923077
MR,*,*,2.1,47.93846154
MR,*,*,2.2,50.10769231
MR,*,*,2.3,52.27692308
MR,*,*,2.4,54.44615385
MR,*,*,2.5,56.61538462
MR,*,*,2.6,58.78461538
MR,*,*,2.7,60.95384615
MR,*,*,2.8,63.12307692
MR,*,*,2.9,65.29230769
MR,*,*,3,67.46153846
MR,*,*,3.1,69.63076923
MR,*,*,3.2,71.8
MR,*,*,3.3,73.96923077
MR,*,*,3.4,76.13846154
MR,*,*,3.5,78.30769231
MR,*,*,3.6,80.47692308
MR,*,*,3.7,82.64615385
MR,*,*,3.8,84.81538462
MR,*,*,3.9,86.98461538
MR,*,*,4,89.15384615
MR,*,*,4.1,91.32307692
MR,*,*,4.2,93.49230769
MR,*,*,4.3,95.66153846
MR,*,*,4.4,97.83076923
MR,*,*,4.5,100
MR,*,*,4.6,102.1692308
MR,*,*,4.7,104.3384615
MR,*,*,4.8,106.5076923
MR,*,*,4.9,108.6769231
MR,*,*,5,110.8461538
MU,*,*,0.1,4.553846154
MU,*,*,0.2,6.723076923
MU,*,*,0.3,8.892307692
MU,*,*,0.4,11.06153846
MU,*,*,0.5,13.23076923
MU,*,*,0.6,15.4
MU,*,*,0.7,17.56923077
MU,*,*,0.8,19.73846154
MU,*,*,0.9,21.90769231
MU,*,*,1,24.07692308
MU,*,*,1.1,26.24615385
MU,*,*,1.2,28.41538462
MU,*,*,1.3,30.58461538
MU,*,*,1.4,32.75384615
MU,*,*,1.5,34.92307692
MU,*,*,1.6,37.09230769
MU,*,*,1.7,39.26153846
MU,*,*,1.8,41.43076923
MU,*,*,1.9,43.6
MU,*,*,2,45.76923077
MU,*,*,2.1,47.93846154
MU,*,*,2.2,50.10769231
MU,*,*,2.3,52.27692308
MU,*,*,2.4,54.44615385
MU,*,*,2.5,56.61538462
MU,*,*,2.6,58.78461538
MU,*,*,2.7,60.95384615
MU,*,*,2.8,63.12307692
MU,*,*,2.9,65.29230769
MU,*,*,3,67.46153846
MU,*,*,3.1,69.63076923
MU,*,*,3.2,71.8
MU,*,*,3.3,73.96923077
MU,*,*,3.4,76.13846154
MU,*,*,3.5,78.30769231
MU,*,*,3.6,80.47692308
MU,*,*,3.7,82.64615385
MU,*,*,3.8,84.81538462
MU,*,*,3.9,86.98461538
MU,*,*,4,89.15384615
MU,*,*,4.1,91.32307692
MU,*,*,4.2,93.49230769
MU,*,*,4.3,95.66153846
MU,*,*,4.4,97.83076923
MU,*,*,4.5,100
MU,*,*,4.6,102.1692308
MU,*,*,4.7,104.3384615
MU,*,*,4.8,106.5076923
MU,*,*,4.9,108.6769231
MU,*,*,5,110.8461538
MW,*,*,0.1,4.553846154
MW,*,*,0.2,6.723076923
MW,*,*,0.3,8.892307692
MW,*,*,0.4,11.06153846
MW,*,*,0.5,13.23076923
MW,*,*,0.6,15.4
MW,*,*,0.7,17.56923077
MW,*,*,0.8,19.73846154
MW,*,*,0.9,21.90769231
MW,*,*,1,24.07692308
MW,*,*,1.1,26.24615385
MW,*,*,1.2,28.41538462
MW,*,*,1.3,30.58461538
MW,*,*,1.4,32.75384615
MW,*,*,1.5,34.92307692
MW,*,*,1.6,37.09230769
MW,*,*,1.7,39.26153846
MW,*,*,1.8,41.43076923
MW,*,*,1.9,43.6
MW,*,*,2,45.76923077
MW,*,*,2.1,47.93846154
MW,*,*,2.2,50.10769231
MW,*,*,2.3,52.27692308
MW,*,*,2.4,54.44615385
MW,*,*,2.5,56.61538462
MW,*,*,2.6,58.78461538
MW,*,*,2.7,60.95384615
MW,*,*,2.8,63.12307692
MW,*,*,2.9,65.29230769
MW,*,*,3,67.46153846
MW,*,*,3.1,69.63076923
MW,*,*,3.2,71.8
MW,*,*,3.3,73.96923077
MW,*,*,3.4,76.13846154
MW,*,*,3.5,78.30769231
MW,*,*,3.6,80.47692308
MW,*,*,3.7,82.64615385
MW,*,*,3.8,84.81538462
MW,*,*,3.9,86.98461538
MW,*,*,4,89.15384615
MW,*,*,4.1,91.32307692
MW,*,*,4.2,93.49230769
MW,*,*,4.3,95.66153846
MW,*,*,4.4,97.83076923
MW,*,*,4.5,100
MW,*,*,4.6,102.1692308
MW,*,*,4.7,104.3384615
MW,*,*,4.8,106.5076923
MW,*,*,4.9,108.6769231
MW,*,*,5,110.8461538
MZ,*,*,0.1,4.553846154
MZ,*,*,0.2,6.723076923
MZ,*,*,0.3,8.892307692
MZ,*,*,0.4,11.06153846
MZ,*,*,0.5,13.23076923
MZ,*,*,0.6,15.4
MZ,*,*,0.7,17.56923077
MZ,*,*,0.8,19.73846154
MZ,*,*,0.9,21.90769231
MZ,*,*,1,24.07692308
MZ,*,*,1.1,26.24615385
MZ,*,*,1.2,28.41538462
MZ,*,*,1.3,30.58461538
MZ,*,*,1.4,32.75384615
MZ,*,*,1.5,34.92307692
MZ,*,*,1.6,37.09230769
MZ,*,*,1.7,39.26153846
MZ,*,*,1.8,41.43076923
MZ,*,*,1.9,43.6
MZ,*,*,2,45.76923077
MZ,*,*,2.1,47.93846154
MZ,*,*,2.2,50.10769231
MZ,*,*,2.3,52.27692308
MZ,*,*,2.4,54.44615385
MZ,*,*,2.5,56.61538462
MZ,*,*,2.6,58.78461538
MZ,*,*,2.7,60.95384615
MZ,*,*,2.8,63.12307692
MZ,*,*,2.9,65.29230769
MZ,*,*,3,67.46153846
MZ,*,*,3.1,69.63076923
MZ,*,*,3.2,71.8
MZ,*,*,3.3,73.96923077
MZ,*,*,3.4,76.13846154
MZ,*,*,3.5,78.30769231
MZ,*,*,3.6,80.47692308
MZ,*,*,3.7,82.64615385
MZ,*,*,3.8,84.81538462
MZ,*,*,3.9,86.98461538
MZ,*,*,4,89.15384615
MZ,*,*,4.1,91.32307692
MZ,*,*,4.2,93.49230769
MZ,*,*,4.3,95.66153846
MZ,*,*,4.4,97.83076923
MZ,*,*,4.5,100
MZ,*,*,4.6,102.1692308
MZ,*,*,4.7,104.3384615
MZ,*,*,4.8,106.5076923
MZ,*,*,4.9,108.6769231
MZ,*,*,5,110.8461538
NA,*,*,0.1,4.553846154
NA,*,*,0.2,6.723076923
NA,*,*,0.3,8.892307692
NA,*,*,0.4,11.06153846
NA,*,*,0.5,13.23076923
NA,*,*,0.6,15.4
NA,*,*,0.7,17.56923077
NA,*,*,0.8,19.73846154
NA,*,*,0.9,21.90769231
NA,*,*,1,24.07692308
NA,*,*,1.1,26.24615385
NA,*,*,1.2,28.41538462
NA,*,*,1.3,30.58461538
NA,*,*,1.4,32.75384615
NA,*,*,1.5,34.92307692
NA,*,*,1.6,37.09230769
NA,*,*,1.7,39.26153846
NA,*,*,1.8,41.43076923
NA,*,*,1.9,43.6
NA,*,*,2,45.76923077
NA,*,*,2.1,47.93846154
NA,*,*,2.2,50.10769231
NA,*,*,2.3,52.27692308
NA,*,*,2.4,54.44615385
NA,*,*,2.5,56.61538462
NA,*,*,2.6,58.78461538
NA,*,*,2.7,60.95384615
NA,*,*,2.8,63.12307692
NA,*,*,2.9,65.29230769
NA,*,*,3,67.46153846
NA,*,*,3.1,69.63076923
NA,*,*,3.2,71.8
NA,*,*,3.3,73.96923077
NA,*,*,3.4,76.13846154
NA,*,*,3.5,78.30769231
NA,*,*,3.6,80.47692308
NA,*,*,3.7,82.64615385
NA,*,*,3.8,84.81538462
NA,*,*,3.9,86.98461538
NA,*,*,4,89.15384615
NA,*,*,4.1,91.32307692
NA,*,*,4.2,93.49230769
NA,*,*,4.3,95.66153846
NA,*,*,4.4,97.83076923
NA,*,*,4.5,100
NA,*,*,4.6,102.1692308
NA,*,*,4.7,104.3384615
NA,*,*,4.8,106.5076923
NA,*,*,4.9,108.6769231
NA,*,*,5,110.8461538
NE,*,*,0.1,4.553846154
NE,*,*,0.2,6.723076923
NE,*,*,0.3,8.892307692
NE,*,*,0.4,11.06153846
NE,*,*,0.5,13.23076923
NE,*,*,0.6,15.4
NE,*,*,0.7,17.56923077
NE,*,*,0.8,19.73846154
NE,*,*,0.9,21.90769231
NE,*,*,1,24.07692308
NE,*,*,1.1,26.24615385
NE,*,*,1.2,28.41538462
NE,*,*,1.3,30.58461538
NE,*,*,1.4,32.75384615
NE,*,*,1.5,34.92307692
NE,*,*,1.6,37.09230769
NE,*,*,1.7,39.26153846
NE,*,*,1.8,41.43076923
NE,*,*,1.9,43.6
NE,*,*,2,45.76923077
NE,*,*,2.1,47.93846154
NE,*,*,2.2,50.10769231
NE,*,*,2.3,52.27692308
NE,*,*,2.4,54.44615385
NE,*,*,2.5,56.61538462
NE,*,*,2.6,58.78461538
NE,*,*,2.7,60.95384615
NE,*,*,2.8,63.12307692
NE,*,*,2.9,65.29230769
NE,*,*,3,67.46153846
NE,*,*,3.1,69.63076923
NE,*,*,3.2,71.8
NE,*,*,3.3,73.96923077
NE,*,*,3.4,76.13846154
NE,*,*,3.5,78.30769231
NE,*,*,3.6,80.47692308
NE,*,*,3.7,82.64615385
NE,*,*,3.8,84.81538462
NE,*,*,3.9,86.98461538
NE,*,*,4,89.15384615
NE,*,*,4.1,91.32307692
NE,*,*,4.2,93.49230769
NE,*,*,4.3,95.66153846
NE,*,*,4.4,97.83076923
NE,*,*,4.5,100
NE,*,*,4.6,102.1692308
NE,*,*,4.7,104.3384615
NE,*,*,4.8,106.5076923
NE,*,*,4.9,108.6769231
NE,*,*,5,110.8461538
NG,*,*,0.1,4.553846154
NG,*,*,0.2,6.723076923
NG,*,*,0.3,8.892307692
NG,*,*,0.4,11.06153846
NG,*,*,0.5,13.23076923
NG,*,*,0.6,15.4
NG,*,*,0.7,17.56923077
NG,*,*,0.8,19.73846154
NG,*,*,0.9,21.90769231
NG,*,*,1,24.07692308
NG,*,*,1.1,26.24615385
NG,*,*,1.2,28.41538462
NG,*,*,1.3,30.58461538
NG,*,*,1.4,32.75384615
NG,*,*,1.5,34.92307692
NG,*,*,1.6,37.09230769
NG,*,*,1.7,39.26153846
NG,*,*,1.8,41.43076923
NG,*,*,1.9,43.6
NG,*,*,2,45.76923077
NG,*,*,2.1,47.93846154
NG,*,*,2.2,50.10769231
NG,*,*,2.3,52.27692308
NG,*,*,2.4,54.44615385
NG,*,*,2.5,56.61538462
NG,*,*,2.6,58.78461538
NG,*,*,2.7,60.95384615
NG,*,*,2.8,63.12307692
NG,*,*,2.9,65.29230769
NG,*,*,3,67.46153846
NG,*,*,3.1,69.63076923
NG,*,*,3.2,71.8
NG,*,*,3.3,73.96923077
NG,*,*,3.4,76.13846154
NG,*,*,3.5,78.30769231
NG,*,*,3.6,80.47692308
NG,*,*,3.7,82.64615385
NG,*,*,3.8,84.81538462
NG,*,*,3.9,86.98461538
NG,*,*,4,89.15384615
NG,*,*,4.1,91.32307692
NG,*,*,4.2,93.49230769
NG,*,*,4.3,95.66153846
NG,*,*,4.4,97.83076923
NG,*,*,4.5,100
NG,*,*,4.6,102.1692308
NG,*,*,4.7,104.3384615
NG,*,*,4.8,106.5076923
NG,*,*,4.9,108.6769231
NG,*,*,5,110.8461538
NO,*,*,0.1,4.553846154
NO,*,*,0.2,6.723076923
NO,*,*,0.3,8.892307692
NO,*,*,0.4,11.06153846
NO,*,*,0.5,13.23076923
NO,*,*,0.6,15.4
NO,*,*,0.7,17.56923077
NO,*,*,0.8,19.73846154
NO,*,*,0.9,21.90769231
NO,*,*,1,24.07692308
NO,*,*,1.1,26.24615385
NO,*,*,1.2,28.41538462
NO,*,*,1.3,30.58461538
NO,*,*,1.4,32.75384615
NO,*,*,1.5,34.92307692
NO,*,*,1.6,37.09230769
NO,*,*,1.7,39.26153846
NO,*,*,1.8,41.43076923
NO,*,*,1.9,43.6
NO,*,*,2,45.76923077
NO,*,*,2.1,47.93846154
NO,*,*,2.2,50.10769231
NO,*,*,2.3,52.27692308
NO,*,*,2.4,54.44615385
NO,*,*,2.5,56.61538462
NO,*,*,2.6,58.78461538
NO,*,*,2.7,60.95384615
NO,*,*,2.8,63.12307692
NO,*,*,2.9,65.29230769
NO,*,*,3,67.46153846
NO,*,*,3.1,69.63076923
NO,*,*,3.2,71.8
NO,*,*,3.3,73.96923077
NO,*,*,3.4,76.13846154
NO,*,*,3.5,78.30769231
NO,*,*,3.6,80.47692308
NO,*,*,3.7,82.64615385
NO,*,*,3.8,84.81538462
NO,*,*,3.9,86.98461538
NO,*,*,4,89.15384615
NO,*,*,4.1,91.32307692
NO,*,*,4.2,93.49230769
NO,*,*,4.3,95.66153846
NO,*,*,4.4,97.83076923
NO,*,*,4.5,100
NO,*,*,4.6,102.1692308
NO,*,*,4.7,104.3384615
NO,*,*,4.8,106.5076923
NO,*,*,4.9,108.6769231
NO,*,*,5,110.8461538
PE,*,*,0.1,4.553846154
PE,*,*,0.2,6.723076923
PE,*,*,0.3,8.892307692
PE,*,*,0.4,11.06153846
PE,*,*,0.5,13.23076923
PE,*,*,0.6,15.4
PE,*,*,0.7,17.56923077
PE,*,*,0.8,19.73846154
PE,*,*,0.9,21.90769231
PE,*,*,1,24.07692308
PE,*,*,1.1,26.24615385
PE,*,*,1.2,28.41538462
PE,*,*,1.3,30.58461538
PE,*,*,1.4,32.75384615
PE,*,*,1.5,34.92307692
PE,*,*,1.6,37.09230769
PE,*,*,1.7,39.26153846
PE,*,*,1.8,41.43076923
PE,*,*,1.9,43.6
PE,*,*,2,45.76923077
PE,*,*,2.1,47.93846154
PE,*,*,2.2,50.10769231
PE,*,*,2.3,52.27692308
PE,*,*,2.4,54.44615385
PE,*,*,2.5,56.61538462
PE,*,*,2.6,58.78461538
PE,*,*,2.7,60.95384615
PE,*,*,2.8,63.12307692
PE,*,*,2.9,65.29230769
PE,*,*,3,67.46153846
PE,*,*,3.1,69.63076923
PE,*,*,3.2,71.8
PE,*,*,3.3,73.96923077
PE,*,*,3.4,76.13846154
PE,*,*,3.5,78.30769231
PE,*,*,3.6,80.47692308
PE,*,*,3.7,82.64615385
PE,*,*,3.8,84.81538462
PE,*,*,3.9,86.98461538
PE,*,*,4,89.15384615
PE,*,*,4.1,91.32307692
PE,*,*,4.2,93.49230769
PE,*,*,4.3,95.66153846
PE,*,*,4.4,97.83076923
PE,*,*,4.5,100
PE,*,*,4.6,102.1692308
PE,*,*,4.7,104.3384615
PE,*,*,4.8,106.5076923
PE,*,*,4.9,108.6769231
PE,*,*,5,110.8461538
PL,*,*,0.1,4.553846154
PL,*,*,0.2,6.723076923
PL,*,*,0.3,8.892307692
PL,*,*,0.4,11.06153846
PL,*,*,0.5,13.23076923
PL,*,*,0.6,15.4
PL,*,*,0.7,17.56923077
PL,*,*,0.8,19.73846154
PL,*,*,0.9,21.90769231
PL,*,*,1,24.07692308
PL,*,*,1.1,26.24615385
PL,*,*,1.2,28.41538462
PL,*,*,1.3,30.58461538
PL,*,*,1.4,32.75384615
PL,*,*,1.5,34.92307692
PL,*,*,1.6,37.09230769
PL,*,*,1.7,39.26153846
PL,*,*,1.8,41.43076923
PL,*,*,1.9,43.6
PL,*,*,2,45.76923077
PL,*,*,2.1,47.93846154
PL,*,*,2.2,50.10769231
PL,*,*,2.3,52.27692308
PL,*,*,2.4,54.44615385
PL,*,*,2.5,56.61538462
PL,*,*,2.6,58.78461538
PL,*,*,2.7,60.95384615
PL,*,*,2.8,63.12307692
PL,*,*,2.9,65.29230769
PL,*,*,3,67.46153846
PL,*,*,3.1,69.63076923
PL,*,*,3.2,71.8
PL,*,*,3.3,73.96923077
PL,*,*,3.4,76.13846154
PL,*,*,3.5,78.30769231
PL,*,*,3.6,80.47692308
PL,*,*,3.7,82.64615385
PL,*,*,3.8,84.81538462
PL,*,*,3.9,86.98461538
PL,*,*,4,89.15384615
PL,*,*,4.1,91.32307692
PL,*,*,4.2,93.49230769
PL,*,*,4.3,95.66153846
PL,*,*,4.4,97.83076923
PL,*,*,4.5,100
PL,*,*,4.6,102.1692308
PL,*,*,4.7,104.3384615
PL,*,*,4.8,106.5076923
PL,*,*,4.9,108.6769231
PL,*,*,5,110.8461538
PY,*,*,0.1,4.553846154
PY,*,*,0.2,6.723076923
PY,*,*,0.3,8.892307692
PY,*,*,0.4,11.06153846
PY,*,*,0.5,13.23076923
PY,*,*,0.6,15.4
PY,*,*,0.7,17.56923077
PY,*,*,0.8,19.73846154
PY,*,*,0.9,21.90769231
PY,*,*,1,24.07692308
PY,*,*,1.1,26.24615385
PY,*,*,1.2,28.41538462
PY,*,*,1.3,30.58461538
PY,*,*,1.4,32.75384615
PY,*,*,1.5,34.92307692
PY,*,*,1.6,37.09230769
PY,*,*,1.7,39.26153846
PY,*,*,1.8,41.43076923
PY,*,*,1.9,43.6
PY,*,*,2,45.76923077
PY,*,*,2.1,47.93846154
PY,*,*,2.2,50.10769231
PY,*,*,2.3,52.27692308
PY,*,*,2.4,54.44615385
PY,*,*,2.5,56.61538462
PY,*,*,2.6,58.78461538
PY,*,*,2.7,60.95384615
PY,*,*,2.8,63.12307692
PY,*,*,2.9,65.29230769
PY,*,*,3,67.46153846
PY,*,*,3.1,69.63076923
PY,*,*,3.2,71.8
PY,*,*,3.3,73.96923077
PY,*,*,3.4,76.13846154
PY,*,*,3.5,78.30769231
PY,*,*,3.6,80.47692308
PY,*,*,3.7,82.64615385
PY,*,*,3.8,84.81538462
PY,*,*,3.9,86.98461538
PY,*,*,4,89.15384615
PY,*,*,4.1,91.32307692
PY,*,*,4.2,93.49230769
PY,*,*,4.3,95.66153846
PY,*,*,4.4,97.83076923
PY,*,*,4.5,100
PY,*,*,4.6,102.1692308
PY,*,*,4.7,104.3384615
PY,*,*,4.8,106.5076923
PY,*,*,4.9,108.6769231
PY,*,*,5,110.8461538
RE,*,*,0.1,4.553846154
RE,*,*,0.2,6.723076923
RE,*,*,0.3,8.892307692
RE,*,*,0.4,11.06153846
RE,*,*,0.5,13.23076923
RE,*,*,0.6,15.4
RE,*,*,0.7,17.56923077
RE,*,*,0.8,19.73846154
RE,*,*,0.9,21.90769231
RE,*,*,1,24.07692308
RE,*,*,1.1,26.24615385
RE,*,*,1.2,28.41538462
RE,*,*,1.3,30.58461538
RE,*,*,1.4,32.75384615
RE,*,*,1.5,34.92307692
RE,*,*,1.6,37.09230769
RE,*,*,1.7,39.26153846
RE,*,*,1.8,41.43076923
RE,*,*,1.9,43.6
RE,*,*,2,45.76923077
RE,*,*,2.1,47.93846154
RE,*,*,2.2,50.10769231
RE,*,*,2.3,52.27692308
RE,*,*,2.4,54.44615385
RE,*,*,2.5,56.61538462
RE,*,*,2.6,58.78461538
RE,*,*,2.7,60.95384615
RE,*,*,2.8,63.12307692
